c1, c2, dist, nm
19, 23, 1084, -7
19, 24, 1148, -9
19, 25, 837, 0
19, 26, 1167, -6
19, 27, 1366, -11
19, 28, 1071, -2
19, 29, 808, 21
19, 30, 709, 1
19, 31, 1481, 5
19, 32, 1615, 4
19, 33, 546, 4
19, 34, 1018, -12
19, 35, 818, 7
19, 36, 1053, 11
19, 37, 437, 5
19, 38, 821, 56
19, 39, 390, 0
19, 40, 1115, -10
19, 41, 583, 14
19, 42, 983, -4
19, 43, 1326, -5
19, 44, 1664, 10
19, 45, 910, -1
19, 46, 1024, 2
19, 47, 1620, 0
19, 48, 863, -2
19, 49, 452, -1
19, 50, 817, 12
19, 51, 1503, 11
19, 52, 1028, -1
19, 53, 1563, -10
19, 54, 619, 0
19, 55, 1460, 6
19, 56, 725, -4
19, 57, 728, 11
19, 58, 906, 6
19, 59, 791, 20
19, 60, 973, 4
19, 61, 908, 6
19, 62, 939, 16
19, 63, 391, 13
19, 64, 844, 0
19, 65, 757, -1
19, 66, 1761, 4
19, 67, 582, 9
19, 68, 700, 2
19, 69, 505, 7
19, 70, 1554, -1
19, 71, 1432, -8
19, 72, 1137, -12
19, 73, 821, -11
20, 21, 1683, -2
20, 22, 1876, -7
20, 23, 1304, 1
20, 24, 1414, 8
20, 25, 838, -10
20, 26, 1271, -4
20, 27, 1541, 2
20, 28, 1320, 7
20, 29, 656, -4
20, 30, 1143, 6
20, 31, 1456, -3
20, 32, 1885, 5
20, 33, 834, 6
20, 34, 1243, -7
20, 35, 759, -12
20, 36, 1360, -8
20, 37, 818, 19
20, 38, 715, -4
20, 39, 286, -12
20, 40, 1419, -2
20, 41, 379, 27
20, 42, 1251, 16
20, 43, 1480, -3
20, 44, 1609, 7
20, 45, 1264, -1
20, 46, 1286, 1
20, 47, 1891, 9
20, 48, 587, 2
20, 49, 571, -19
20, 50, 682, 9
20, 51, 1499, -3
20, 52, 975, 8
20, 53, 1821, 19
20, 54, 326, 12
20, 55, 1431, 2
20, 56, 1156, 1
20, 57, 582, 11
20, 58, 968, -14
20, 59, 618, -4
20, 60, 1005, 2
20, 61, 950, -9
20, 62, 955, 5
20, 63, 644, -2
20, 64, 970, -1
20, 65, 1008, 9
20, 66, 2055, 0
20, 67, 527, -11
20, 68, 510, -12
20, 69, 662, 3
20, 70, 1750, 2
20, 71, 1603, -7
20, 72, 1453, 16
20, 73, 498, 7
21, 22, 268, 26
21, 23, 444, 32
21, 24, 294, 41
21, 25, 2191, 4
21, 26, 692, 10
21, 27, 465, 47
21, 28, 390, 44
21, 29, 1282, 56
21, 30, 750, 24
21, 31, 1044, 21
21, 32, 277, 16
21, 33, 855, 7
21, 34, 482, 18
21, 35, 2186, 10
21, 36, 2098, -1741
21, 37, 933, 2
21, 38, 2192, 101
21, 39, 1398, 1
21, 40, 264, 23
21, 41, 1934, 35
21, 42, 436, 19
21, 43, 531, 19
21, 44, 1189, 26
21, 45, 467, 21
21, 46, 2148, 324
21, 47, 280, 11
21, 48, 1483, -2
21, 49, 1114, 9
21, 50, 2188, 18
21, 51, 994, 34
21, 52, 1075, 3
21, 53, 265, 28
21, 54, 1943, -1
21, 55, 1048, 18
21, 56, 732, 115
21, 57, 2097, 6
21, 58, 2231, 9
21, 59, 2159, 38
21, 60, 2305, 11
21, 61, 2241, 4
21, 62, 2282, 19
21, 63, 1046, -5
21, 64, 794, 6
21, 65, 676, 18
21, 66, 390, 11
21, 67, 1222, 19
21, 68, 1357, 0
21, 69, 1024, 18
21, 70, 438, 2
21, 71, 481, 14
21, 72, 234, 112
21, 73, 1550, -13
22, 23, 577, -6
22, 24, 464, 10
22, 25, 2435, 11
22, 26, 739, 10
22, 27, 442, 9
22, 28, 555, -6
22, 29, 1406, 17
22, 30, 1014, 2
22, 31, 999, 11
22, 32, 10, 1
22, 33, 1070, 1
22, 34, 634, -2
22, 35, 2423, 3
22, 36, 2365, -33
22, 37, 1171, 4
22, 38, 2425, 39
22, 39, 1589, 3
22, 40, 492, 1
22, 41, 2152, 9
22, 42, 630, 3
22, 43, 524, 9
22, 44, 1109, 5
22, 45, 721, -18
22, 46, 2414, -15
22, 47, 15, 8
22, 48, 1604, -3
22, 49, 1305, -5
22, 50, 2418, 16
22, 51, 937, 9
22, 52, 1150, -1
22, 53, 71, 1
22, 54, 2154, 7
22, 55, 1009, 5
22, 56, 995, -32
22, 57, 2325, 7
22, 58, 2481, 4
22, 59, 2384, 15
22, 60, 2554, 3
22, 61, 2490, 1
22, 62, 2529, -2
22, 63, 1257, -3
22, 64, 934, 4
22, 65, 872, 2
22, 66, 196, 0
22, 67, 1385, 2
22, 68, 1501, 2
22, 69, 1214, -7
22, 70, 294, -5
22, 71, 419, 1
22, 72, 479, -15
22, 73, 1683, -9
23, 24, 154, -8
23, 25, 1922, 13
23, 26, 293, 1
23, 27, 292, -13
23, 28, 79, 34
23, 29, 843, 25
23, 30, 669, 0
23, 31, 710, 8
23, 32, 586, 15
23, 33, 538, 13
23, 34, 65, 16
23, 35, 1897, 1
23, 36, 1981, -39
23, 37, 678, -4
23, 38, 1890, 53
23, 39, 1017, 0
23, 40, 251, -4
23, 41, 1599, 21
23, 42, 150, 11
23, 43, 279, 14
23, 44, 889, 7
23, 45, 389, 7
23, 46, 2003, -15
23, 47, 592, 19
23, 48, 1043, -6
23, 49, 735, 7
23, 50, 1878, 7
23, 51, 680, 12
23, 52, 634, 1
23, 53, 518, 14
23, 54, 1592, -1
23, 55, 705, -1
23, 56, 656, -26
23, 57, 1781, 13
23, 58, 1987, 12
23, 59, 1838, 18
23, 60, 2056, 2
23, 61, 1991, 0
23, 62, 2024, 8
23, 63, 708, -1
23, 64, 359, 11
23, 65, 326, 4
23, 66, 766, 0
23, 67, 807, 5
23, 68, 927, 2
23, 69, 646, 1
23, 70, 470, 2
23, 71, 357, 4
23, 72, 300, -20
23, 73, 1115, -3
24, 25, 1984, -3
24, 26, 434, -2
24, 27, 321, -2
24, 28, 97, 1
24, 29, 988, 25
24, 30, 636, 16
24, 31, 832, -3
24, 32, 474, 4
24, 33, 608, 2
24, 34, 188, 17
24, 35, 1967, -2
24, 36, 1983, -54
24, 37, 721, -6
24, 38, 1966, 62
24, 39, 1127, -10
24, 40, 119, 5
24, 41, 1688, 8
24, 42, 167, 19
24, 43, 347, 7
24, 44, 1002, 2
24, 45, 331, -5
24, 46, 2016, -39
24, 47, 480, 18
24, 48, 1189, -14
24, 49, 842, -5
24, 50, 1957, 23
24, 51, 795, 5
24, 52, 789, 3
24, 53, 416, 2
24, 54, 1689, 7
24, 55, 831, 3
24, 56, 621, -49
24, 57, 1863, 2
24, 58, 2038, 7
24, 59, 1922, 13
24, 60, 2110, 13
24, 61, 2045, -5
24, 62, 2081, 12
24, 63, 792, -3
24, 64, 500, -7
24, 65, 408, 13
24, 66, 641, -3
24, 67, 935, 4
24, 68, 1065, 6
24, 69, 751, 5
24, 70, 436, 1
24, 71, 374, 2
24, 72, 161, -40
24, 73, 1257, -11
25, 26, 1984, -6
25, 27, 2201, -5
25, 28, 1908, -8
25, 29, 1474, -1
25, 30, 1473, -3
25, 31, 2248, 4
25, 32, 2445, 4
25, 33, 1384, 4
25, 34, 1856, -5
25, 35, 109, 6
25, 36, 750, -11
25, 37, 1264, -7
25, 38, 186, 11
25, 39, 1028, 0
25, 40, 1943, -4
25, 41, 467, 15
25, 42, 1819, -7
25, 43, 2158, -2
25, 44, 2416, 11
25, 45, 1724, 8
25, 46, 624, -3
25, 47, 2450, 12
25, 48, 1425, 6
25, 49, 1241, -7
25, 50, 236, 4
25, 51, 2282, 12
25, 52, 1769, 3
25, 53, 2397, -6
25, 54, 550, 1
25, 55, 2225, 3
25, 56, 1491, 0
25, 57, 292, 11
25, 58, 149, 12
25, 59, 305, -2
25, 60, 168, -2
25, 61, 120, 6
25, 62, 117, -1
25, 63, 1220, -10
25, 64, 1660, -4
25, 65, 1595, 0
25, 66, 2582, 8
25, 67, 1295, 10
25, 68, 1331, 11
25, 69, 1315, -12
25, 70, 2392, 2
25, 71, 2267, -9
25, 72, 1960, 2
25, 73, 1335, 4
26, 27, 308, -6
26, 28, 373, -9
26, 29, 697, 24
26, 30, 911, -7
26, 31, 425, 6
26, 32, 745, 0
26, 33, 657, -6
26, 34, 311, 6
26, 35, 1944, 0
26, 36, 2148, -7
26, 37, 826, -11
26, 38, 1924, 44
26, 39, 997, -4
26, 40, 542, -7
26, 41, 1609, 4
26, 42, 424, -2
26, 43, 229, -7
26, 44, 611, 5
26, 45, 664, -18
26, 46, 2152, -14
26, 47, 753, 11
26, 48, 886, -9
26, 49, 745, -7
26, 50, 1905, 12
26, 51, 406, 0
26, 52, 411, -1
26, 53, 670, -11
26, 54, 1585, -9
26, 55, 417, -3
26, 56, 901, -1
26, 57, 1804, 2
26, 58, 2069, 1
26, 59, 1855, 14
26, 60, 2132, 8
26, 61, 2068, 3
26, 62, 2094, 3
26, 63, 776, 3
26, 64, 324, 3
26, 65, 472, 3
26, 66, 935, -2
26, 67, 744, 2
26, 68, 815, 11
26, 69, 669, -1
26, 70, 516, -3
26, 71, 357, 1
26, 72, 590, -7
26, 73, 975, -10
27, 28, 337, -13
27, 29, 1000, 29
27, 30, 945, -4
27, 31, 582, 10
27, 32, 447, 2
27, 33, 823, 4
27, 34, 355, 6
27, 35, 2172, 5
27, 36, 2272, -47
27, 37, 969, 2
27, 38, 2160, 56
27, 39, 1259, -2
27, 40, 436, 0
27, 41, 1859, 18
27, 42, 431, 0
27, 43, 82, 14
27, 44, 724, 14
27, 45, 647, 6
27, 46, 2295, -18
27, 47, 454, 5
27, 48, 1193, -4
27, 49, 987, 9
27, 50, 2146, 10
27, 51, 529, 5
27, 52, 719, -2
27, 53, 371, 4
27, 54, 1844, 11
27, 55, 588, 3
27, 56, 931, -35
27, 57, 2047, 1
27, 58, 2271, 12
27, 59, 2102, 25
27, 60, 2339, 5
27, 61, 2274, 5
27, 62, 2306, 16
27, 63, 982, -4
27, 64, 571, -4
27, 65, 612, 7
27, 66, 635, 8
27, 67, 1022, 11
27, 68, 1112, 1
27, 69, 901, 8
27, 70, 212, 2
27, 71, 66, 9
27, 72, 468, 2
27, 73, 1279, 3
28, 29, 892, 22
28, 30, 609, 11
28, 31, 789, 4
28, 32, 564, 0
28, 33, 526, -5
28, 34, 92, 10
28, 35, 1888, -7
28, 36, 1938, -25
28, 37, 652, 4
28, 38, 1884, 60
28, 39, 1033, -9
28, 40, 174, -2
28, 41, 1602, 19
28, 42, 95, -5
28, 43, 340, 7
28, 44, 966, 11
28, 45, 318, 3
28, 46, 1964, -22
28, 47, 571, 7
28, 48, 1092, 2
28, 49, 749, 1
28, 50, 1874, 19
28, 51, 758, 15
28, 52, 702, 0
28, 53, 503, 18
28, 54, 1600, 6
28, 55, 784, -2
28, 56, 595, -34
28, 57, 1779, 10
28, 58, 1967, 7
28, 59, 1837, 6
28, 60, 2038, 4
28, 61, 1973, -7
28, 62, 2008, 13
28, 63, 706, -3
28, 64, 404, 5
28, 65, 320, 5
28, 66, 736, 9
28, 67, 838, 6
28, 68, 968, 6
28, 69, 658, 4
28, 70, 491, 8
28, 71, 399, 6
28, 72, 223, -14
28, 73, 1160, -7
29, 30, 1052, -16
29, 31, 803, -15
29, 32, 1413, -11
29, 33, 635, -29
29, 34, 800, -17
29, 35, 1406, 2
29, 36, 1858, -63
29, 37, 758, -11
29, 38, 1368, 54
29, 39, 457, -3
29, 40, 1044, -13
29, 41, 1033, 18
29, 42, 862, -30
29, 43, 925, -12
29, 44, 952, -3
29, 45, 997, -46
29, 46, 1817, -29
29, 47, 1420, -2
29, 48, 200, -2
29, 49, 410, -24
29, 50, 1337, -9
29, 51, 850, -16
29, 52, 328, 1
29, 53, 1340, -26
29, 54, 982, -1
29, 55, 778, -10
29, 56, 1055, -21
29, 57, 1237, 3
29, 58, 1590, 4
29, 59, 1275, -23
29, 60, 1638, -13
29, 61, 1579, 2
29, 62, 1591, -24
29, 63, 553, -23
29, 64, 488, -25
29, 65, 669, -27
29, 66, 1600, -10
29, 67, 230, 9
29, 68, 146, 7
29, 69, 434, -25
29, 70, 1211, -20
29, 71, 1053, -14
29, 72, 1091, -25
29, 73, 279, -5
30, 31, 1331, -13
30, 32, 1023, 3
30, 33, 417, -4
30, 34, 620, 5
30, 35, 1483, -6
30, 36, 1356, -13
30, 37, 333, -10
30, 38, 1501, 43
30, 39, 904, -3
30, 40, 546, 0
30, 41, 1292, 17
30, 42, 519, 0
30, 43, 947, 10
30, 44, 1521, 9
30, 45, 307, -15
30, 46, 1400, -25
30, 47, 1027, 3
30, 48, 1216, 1
30, 49, 685, 0
30, 50, 1506, 10
30, 51, 1317, 10
30, 52, 1052, -1
30, 53, 993, 4
30, 54, 1326, -5
30, 55, 1320, 8
30, 56, 18, -24
30, 57, 1425, -3
30, 58, 1497, 10
30, 59, 1490, 5
30, 60, 1573, 8
30, 61, 1511, 1
30, 62, 1554, 5
30, 63, 546, 7
30, 64, 704, -4
30, 65, 466, 14
30, 66, 1131, 2
30, 67, 869, 6
30, 68, 1040, 12
30, 69, 627, -3
30, 70, 1070, 3
30, 71, 1005, -5
30, 72, 542, -24
30, 73, 1235, -14
31, 32, 1001, 2
31, 33, 1031, -3
31, 34, 735, -9
31, 35, 2191, -2
31, 36, 2508, -11
31, 37, 1206, -5
31, 38, 2159, 29
31, 39, 1221, 6
31, 40, 949, -13
31, 41, 1827, 15
31, 42, 848, -5
31, 43, 513, -12
31, 44, 192, 4
31, 45, 1089, -7
31, 46, 2498, -4
31, 47, 1008, -1
31, 48, 936, 0
31, 49, 1030, -4
31, 50, 2131, 4
31, 51, 70, -8
31, 52, 482, -3
31, 53, 929, -13
31, 54, 1782, 14
31, 55, 25, 7
31, 56, 1322, -10
31, 57, 2030, -5
31, 58, 2351, 12
31, 59, 2072, 5
31, 60, 2407, 2
31, 61, 2344, 1
31, 62, 2363, 6
31, 63, 1106, -2
31, 64, 672, -19
31, 65, 876, -7
31, 66, 1178, 1
31, 67, 953, 6
31, 68, 948, 4
31, 69, 978, 2
31, 70, 710, 1
31, 71, 583, 2
31, 72, 994, -7
31, 73, 1040, -2
32, 33, 1080, -2
32, 34, 643, 6
32, 35, 2433, 0
32, 36, 2375, -8
32, 37, 1180, 1
32, 38, 2435, 32
32, 39, 1598, -3
32, 40, 502, -5
32, 41, 2162, 0
32, 42, 640, -1
32, 43, 528, 2
32, 44, 1110, 6
32, 45, 731, -10
32, 46, 2424, 4
32, 47, 7, 1
32, 48, 1611, -4
32, 49, 1314, 6
32, 50, 2428, 2
32, 51, 939, 6
32, 52, 1156, -2
32, 53, 76, 3
32, 54, 2163, 1
32, 55, 1012, 2
32, 56, 1005, 2
32, 57, 2334, -10
32, 58, 2491, 5
32, 59, 2394, 12
32, 60, 2564, 6
32, 61, 2500, -3
32, 62, 2539, 0
32, 63, 1266, -5
32, 64, 942, -5
32, 65, 882, 6
32, 66, 189, 4
32, 67, 1393, -2
32, 68, 1509, -5
32, 69, 1223, 1
32, 70, 295, -1
32, 71, 423, -7
32, 72, 489, -2
32, 73, 1690, -1
33, 34, 472, -13
33, 35, 1362, 10
33, 36, 1491, -11
33, 37, 174, 2
33, 38, 1358, 55
33, 39, 558, -6
33, 40, 591, -3
33, 41, 1082, 15
33, 42, 441, 4
33, 43, 788, 10
33, 44, 1224, 28
33, 45, 433, -1
33, 46, 1496, -3
33, 47, 1086, 1
33, 48, 802, -6
33, 49, 291, 3
33, 50, 1349, 8
33, 51, 1036, 13
33, 52, 669, 2
33, 53, 1025, -2
33, 54, 1088, 0
33, 55, 1015, 3
33, 56, 420, -6
33, 57, 1254, 8
33, 58, 1449, 13
33, 59, 1313, 15
33, 60, 1518, 6
33, 61, 1453, 10
33, 62, 1486, 9
33, 63, 191, 7
33, 64, 360, 6
33, 65, 211, 19
33, 66, 1238, 5
33, 67, 460, 2
33, 68, 630, -1
33, 69, 217, 0
33, 70, 1008, 3
33, 71, 889, -1
33, 72, 622, -5
33, 73, 828, -5
34, 35, 1831, 1
34, 36, 1920, -31
34, 37, 613, 11
34, 38, 1824, 54
34, 39, 956, -11
34, 40, 259, -11
34, 41, 1535, 7
34, 42, 113, -11
34, 43, 336, 5
34, 44, 919, 10
34, 45, 354, 4
34, 46, 1940, -22
34, 47, 649, 9
34, 48, 1000, -10
34, 49, 673, 7
34, 50, 1813, 11
34, 51, 711, 5
34, 52, 613, 2
34, 53, 578, 20
34, 54, 1529, -1
34, 55, 728, 2
34, 56, 608, -15
34, 57, 1716, 4
34, 58, 1921, 8
34, 59, 1773, 14
34, 60, 1990, 4
34, 61, 1925, 0
34, 62, 1958, 8
34, 63, 643, -1
34, 64, 312, 0
34, 65, 260, -7
34, 66, 820, 4
34, 67, 752, 18
34, 68, 878, 11
34, 69, 583, 17
34, 70, 535, -12
34, 71, 421, 3
34, 72, 309, -9
34, 73, 1069, -7
35, 36, 854, -6
35, 37, 1253, -4
35, 38, 76, -7
35, 39, 969, -6
35, 40, 1933, -5
35, 41, 381, 20
35, 42, 1801, 2
35, 43, 2125, -5
35, 44, 2354, 8
35, 45, 1721, 2
35, 46, 730, 1
35, 47, 2439, 10
35, 48, 1346, 5
35, 49, 1198, -11
35, 50, 126, 8
35, 51, 2227, 0
35, 52, 1709, 2
35, 53, 2382, -7
35, 54, 457, 3
35, 55, 2167, 5
35, 56, 1501, -2
35, 57, 191, 15
35, 58, 258, -14
35, 59, 196, 5
35, 60, 264, -2
35, 61, 227, -13
35, 62, 209, 3
35, 63, 1190, -8
35, 64, 1621, 5
35, 65, 1571, -3
35, 66, 2576, 4
35, 67, 1238, -8
35, 68, 1261, 2
35, 69, 1276, -1
35, 70, 2366, 0
35, 71, 2238, 2
35, 72, 1953, 7
35, 73, 1254, 13
36, 37, 1322, 5
36, 38, 928, 171
36, 39, 1413, 7
36, 40, 1902, 23
36, 41, 1090, 46
36, 42, 1843, 42
36, 43, 2256, 36
36, 44, 2697, 21
36, 45, 1662, 42
36, 46, 137, 344
36, 47, 2378, 46
36, 48, 1886, -17
36, 49, 1498, 19
36, 50, 975, 52
36, 51, 2521, 34
36, 52, 2076, 12
36, 53, 2349, 45
36, 54, 1186, 3
36, 55, 2489, 13
36, 56, 1374, 109
36, 57, 997, 27
36, 58, 624, 33
36, 59, 1033, 69
36, 60, 674, 0
36, 61, 661, 6
36, 62, 709, 16
36, 63, 1403, 2
36, 64, 1842, -10
36, 65, 1683, 14
36, 66, 2464, 12
36, 67, 1634, 41
36, 68, 1739, 13
36, 69, 1535, 8
36, 70, 2420, 8
36, 71, 2336, 27
36, 72, 1899, 83
36, 73, 1822, -19
37, 38, 1258, 59
37, 39, 570, 2
37, 40, 679, -11
37, 41, 1009, 13
37, 42, 559, 2
37, 43, 942, -14
37, 44, 1398, 14
37, 45, 474, -5
37, 46, 1332, 4
37, 47, 1186, 6
37, 48, 904, 2
37, 49, 363, 6
37, 50, 1254, 23
37, 51, 1210, 10
37, 52, 834, 2
37, 53, 1132, 8
37, 54, 1030, 1
37, 55, 1189, 5
37, 56, 344, -1
37, 57, 1165, 2
37, 58, 1317, 14
37, 59, 1227, 28
37, 60, 1388, 4
37, 61, 1324, 2
37, 62, 1360, 9
37, 63, 218, 2
37, 64, 534, 10
37, 65, 362, 9
37, 66, 1324, 6
37, 67, 554, 17
37, 68, 725, 4
37, 69, 324, -1
37, 70, 1142, 2
37, 71, 1035, -7
37, 72, 699, 2
37, 73, 912, -2
38, 39, 940, -10
38, 40, 1936, -51
38, 41, 335, 9
38, 42, 1799, -36
38, 43, 2111, -41
38, 44, 2319, 2
38, 45, 1729, -48
38, 46, 806, -81
38, 47, 2440, -11
38, 48, 1299, -3
38, 49, 1180, -46
38, 50, 50, -12
38, 51, 2197, -46
38, 52, 1677, -8
38, 53, 2382, -26
38, 54, 402, 2
38, 55, 2135, -14
38, 56, 1518, -67
38, 57, 133, 4
38, 58, 334, -5
38, 59, 123, -21
38, 60, 333, -27
38, 61, 301, -7
38, 62, 279, -43
38, 63, 1181, -55
38, 64, 1604, -31
38, 65, 1566, -55
38, 66, 2582, -5
38, 67, 1208, 2
38, 68, 1222, 3
38, 69, 1261, -61
38, 70, 2358, -28
38, 71, 2226, -44
38, 72, 1958, -84
38, 73, 1204, -6
39, 40, 1135, -3
39, 41, 615, 18
39, 42, 965, -2
39, 43, 1200, -1
39, 44, 1388, 12
39, 45, 991, -1
39, 46, 1365, 5
39, 47, 1604, 11
39, 48, 476, 5
39, 49, 284, -1
39, 50, 916, 5
39, 51, 1257, 7
39, 52, 741, 3
39, 53, 1534, 3
39, 54, 588, 10
39, 55, 1197, 2
39, 56, 915, 3
39, 57, 814, 13
39, 58, 1137, -3
39, 59, 861, -3
39, 60, 1189, -3
39, 61, 1128, -1
39, 62, 1144, 1
39, 63, 373, 8
39, 64, 688, 7
39, 65, 723, -1
39, 66, 1769, 1
39, 67, 268, -5
39, 68, 327, 16
39, 69, 375, 2
39, 70, 1466, 8
39, 71, 1322, 10
39, 72, 1170, 3
39, 73, 430, 6
40, 41, 1672, 16
40, 42, 182, 9
40, 43, 466, 11
40, 44, 1120, 11
40, 45, 240, 1
40, 46, 1941, -6
40, 47, 507, 12
40, 48, 1243, 0
40, 49, 851, -1
40, 50, 1931, 4
40, 51, 913, 25
40, 52, 873, 3
40, 53, 458, 16
40, 54, 1680, -8
40, 55, 947, -1
40, 56, 529, -10
40, 57, 1839, 5
40, 58, 1989, 8
40, 59, 1899, 24
40, 60, 2063, 3
40, 61, 1998, 9
40, 62, 2036, 7
40, 63, 782, 1
40, 64, 558, 2
40, 65, 414, 6
40, 66, 647, -3
40, 67, 966, 10
40, 68, 1107, -5
40, 69, 761, 1
40, 70, 526, 5
40, 71, 484, 3
40, 72, 49, -16
40, 73, 1304, 3
41, 42, 1521, -22
41, 43, 1805, -15
41, 44, 1985, 7
41, 45, 1483, -6
41, 46, 993, -18
41, 47, 2168, 3
41, 48, 965, -31
41, 49, 872, -20
41, 50, 304, -2
41, 51, 1867, -26
41, 52, 1344, 9
41, 53, 2104, -16
41, 54, 95, -27
41, 55, 1802, -1
41, 56, 1309, -23
41, 57, 203, -18
41, 58, 606, -20
41, 59, 246, -13
41, 60, 635, -7
41, 61, 585, -29
41, 62, 583, -10
41, 63, 895, -34
41, 64, 1293, -16
41, 65, 1281, -9
41, 66, 2319, -3
41, 67, 880, -22
41, 68, 887, -18
41, 69, 957, -14
41, 70, 2062, -2
41, 71, 1923, -14
41, 72, 1699, -12
41, 73, 872, -21
42, 43, 428, 14
42, 44, 1031, 12
42, 45, 241, -18
42, 46, 1869, -18
42, 47, 646, 12
42, 48, 1061, -2
42, 49, 681, 0
42, 50, 1790, 3
42, 51, 823, 3
42, 52, 706, 0
42, 53, 583, 5
42, 54, 1523, 5
42, 55, 842, -7
42, 56, 506, -27
42, 57, 1696, 16
42, 58, 1876, 1
42, 59, 1755, 11
42, 60, 1947, -6
42, 61, 1882, 5
42, 62, 1917, 11
42, 63, 626, -3
42, 64, 378, 17
42, 65, 243, 1
42, 66, 804, 4
42, 67, 786, 1
42, 68, 926, 3
42, 69, 590, -9
42, 70, 585, 1
42, 71, 493, 7
42, 72, 228, -4
42, 73, 1122, -5
43, 44, 666, 15
43, 45, 658, -4
43, 46, 2273, -26
43, 47, 536, 3
43, 48, 1116, 4
43, 49, 933, 3
43, 50, 2095, 17
43, 51, 464, 13
43, 52, 639, 0
43, 53, 452, 4
43, 54, 1787, -7
43, 55, 517, 8
43, 56, 934, 1
43, 57, 1995, 0
43, 58, 2232, 0
43, 59, 2049, 13
43, 60, 2299, 0
43, 61, 2234, -3
43, 62, 2264, 4
43, 63, 938, 1
43, 64, 512, 8
43, 65, 580, 1
43, 66, 717, 2
43, 67, 957, 8
43, 68, 1040, 15
43, 69, 850, 5
43, 70, 286, -3
43, 71, 128, 2
43, 72, 504, -3
43, 73, 1204, 3
44, 45, 1273, -13
44, 46, 2684, -15
44, 47, 1116, -8
44, 48, 1063, -7
44, 49, 1212, -8
44, 50, 2289, -3
44, 51, 208, -5
44, 52, 647, -4
44, 53, 1043, -3
44, 54, 1935, -9
44, 55, 208, -2
44, 56, 1512, -13
44, 57, 2188, -5
44, 58, 2523, -7
44, 59, 2227, -5
44, 60, 2577, -7
44, 61, 2515, -12
44, 62, 2532, -5
44, 63, 1293, -22
44, 64, 864, -14
44, 65, 1068, -15
44, 66, 1275, 2
44, 67, 1121, -5
44, 68, 1099, -7
44, 69, 1163, -8
44, 70, 815, 0
44, 71, 712, -13
44, 72, 1163, -12
44, 73, 1167, -7
45, 46, 1701, -30
45, 47, 735, 24
45, 48, 1187, 1
45, 49, 721, -3
45, 50, 1727, 21
45, 51, 1065, 17
45, 52, 903, 4
45, 53, 694, 22
45, 54, 1500, 4
45, 55, 1082, 1
45, 56, 291, -28
45, 57, 1639, 16
45, 58, 1763, -11
45, 59, 1701, 9
45, 60, 1838, -2
45, 61, 1774, -2
45, 62, 1814, 10
45, 63, 620, 8
45, 64, 550, -5
45, 65, 328, 8
45, 66, 858, 4
45, 67, 870, 11
45, 68, 1030, 1
45, 69, 637, -6
45, 70, 763, -8
45, 71, 703, 11
45, 72, 242, -27
45, 73, 1231, -6
46, 47, 2427, 7
46, 48, 1831, -4
46, 49, 1475, 17
46, 50, 854, 14
46, 51, 2514, 17
46, 52, 2053, -6
46, 53, 2393, 7
46, 54, 1088, 4
46, 55, 2478, 1
46, 56, 1418, 107
46, 57, 883, 7
46, 58, 492, 10
46, 59, 915, 41
46, 60, 538, 6
46, 61, 529, 3
46, 62, 575, 10
46, 63, 1392, -1
46, 64, 1840, 15
46, 65, 1695, -6
46, 66, 2521, 1
46, 67, 1599, 14
46, 68, 1693, -3
46, 69, 1520, -2
46, 70, 2451, -1
46, 71, 2359, 3
46, 72, 1941, 89
46, 73, 1762, 2
47, 48, 1618, -8
47, 49, 1320, -13
47, 50, 2433, 5
47, 51, 946, 6
47, 52, 1163, -10
47, 53, 83, -8
47, 54, 2169, -5
47, 55, 1019, -5
47, 56, 1009, -12
47, 57, 2340, -3
47, 58, 2496, 0
47, 59, 2400, 3
47, 60, 2569, 4
47, 61, 2505, -3
47, 62, 2544, -2
47, 63, 1272, 1
47, 64, 949, -5
47, 65, 888, 3
47, 66, 182, -7
47, 67, 1400, -7
47, 68, 1516, -2
47, 69, 1229, -7
47, 70, 301, -8
47, 71, 430, -11
47, 72, 493, -15
47, 73, 1697, -6
48, 49, 541, -6
48, 50, 1262, 13
48, 51, 991, 3
48, 52, 493, -2
48, 53, 1538, 8
48, 54, 899, 11
48, 55, 911, 3
48, 56, 1221, -2
48, 57, 1165, 16
48, 58, 1553, -5
48, 59, 1194, -1
48, 60, 1592, 6
48, 61, 1537, -4
48, 62, 1542, -1
48, 63, 688, -2
48, 64, 688, 16
48, 65, 860, 6
48, 66, 1799, 6
48, 67, 349, -8
48, 68, 180, -5
48, 69, 589, -1
48, 70, 1403, -1
48, 71, 1244, -3
48, 72, 1289, 13
48, 73, 104, 11
49, 50, 1162, 11
49, 51, 1055, 9
49, 52, 578, -5
49, 53, 1251, 14
49, 54, 858, 3
49, 55, 1009, 10
49, 56, 692, -11
49, 57, 1062, 13
49, 58, 1331, 5
49, 59, 1115, 25
49, 60, 1392, 0
49, 61, 1328, 9
49, 62, 1352, -3
49, 63, 146, -4
49, 64, 423, -1
49, 65, 438, 6
49, 66, 1484, -5
49, 67, 192, 11
49, 68, 361, 9
49, 69, 91, -11
49, 70, 1191, 0
49, 71, 1051, -4
49, 72, 888, -15
49, 73, 550, 8
50, 51, 2171, -4
50, 52, 1649, -2
50, 53, 2374, -8
50, 54, 363, -9
50, 55, 2107, -4
50, 56, 1523, -15
50, 57, 101, -3
50, 58, 384, -5
