,Births,County Migration Rates,County Population,Deaths,Total Population
0,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[545, 526, 138, 225, 241, 263, 604, 710, 289, 1933, 534, 858, 206, 256, 266, 263, 204, 111, 330, 255, 380, 277, 123, 468, 289, 368, 196, 327, 1434, 481, 471, 243, 271, 305, 255, 802, 115, 3230, 105, 178, 1411, 360, 366, 828, 379, 305, 736, 123, 285, 995, 828, 148, 580, 384, 401, 205, 683, 517, 1076, 345, 215, 609, 192, 343, 403, 288, 659, 411, 241, 164, 348, 670, 67]",[],34640
1,"[18, 17, 4, 7, 8, 8, 20, 23, 9, 64, 17, 28, 6, 8, 8, 8, 6, 3, 11, 8, 12, 9, 4, 15, 9, 12, 6, 10, 47, 16, 15, 8, 9, 10, 8, 26, 3, 107, 3, 5, 47, 12, 12, 27, 12, 10, 24, 4, 9, 33, 27, 4, 19, 12, 13, 6, 22, 17, 35, 11, 7, 20, 6, 11, 13, 9, 21, 13, 8, 5, 11, 22, 2]","[0, 2, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 1, 1, 0, 2, 0, 22, 0, 0, 4, 1, 0, 1, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 0]","[547, 527, 138, 225, 237, 264, 601, 714, 294, 1957, 531, 857, 206, 259, 264, 267, 209, 113, 331, 257, 384, 277, 124, 470, 287, 375, 195, 325, 1467, 485, 467, 242, 270, 307, 255, 811, 116, 3273, 104, 178, 1423, 357, 365, 833, 385, 300, 737, 123, 286, 986, 832, 149, 587, 379, 393, 206, 679, 521, 1078, 346, 216, 613, 193, 347, 403, 284, 667, 412, 241, 163, 348, 684, 68]","[15, 17, 4, 7, 10, 6, 23, 19, 2, 45, 20, 27, 6, 5, 8, 4, 1, 1, 10, 5, 6, 9, 3, 12, 9, 5, 6, 12, 19, 11, 19, 7, 10, 9, 8, 18, 2, 82, 4, 5, 35, 15, 13, 23, 5, 12, 20, 4, 8, 42, 25, 2, 13, 15, 19, 5, 26, 12, 32, 10, 6, 15, 5, 7, 13, 13, 13, 11, 9, 5, 10, 10, 1]",34814
2,"[18, 17, 4, 7, 7, 8, 20, 23, 9, 65, 17, 28, 6, 8, 8, 8, 6, 3, 11, 8, 12, 9, 4, 15, 9, 12, 6, 10, 48, 16, 15, 8, 9, 10, 8, 27, 3, 109, 3, 5, 47, 11, 12, 27, 12, 10, 24, 4, 9, 32, 27, 4, 19, 12, 13, 6, 22, 17, 35, 11, 7, 20, 6, 11, 13, 9, 22, 13, 8, 5, 11, 22, 2]","[0, 2, 1, 0, 0, 0, 1, 0, 0, 24, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 8, 1, 0, 0, 2, 1, 1, 3, 0, 54, 0, 0, 10, 1, 0, 1, 1, 0, 1, 0, 0, 3, 3, 0, 1, 0, 0, 1, 1, 1, 3, 0, 0, 2, 0, 0, 0, 0, 4, 1, 1, 0, 0, 4, 0]","[553, 522, 139, 224, 237, 262, 610, 718, 298, 1968, 524, 865, 210, 263, 267, 271, 214, 113, 333, 255, 385, 276, 126, 472, 287, 383, 195, 330, 1495, 490, 468, 245, 273, 307, 255, 823, 114, 3343, 105, 180, 1434, 361, 373, 843, 394, 305, 741, 122, 285, 991, 829, 149, 591, 372, 393, 207, 676, 529, 1093, 350, 220, 618, 194, 351, 407, 285, 677, 413, 245, 166, 353, 688, 68]","[11, 21, 4, 8, 7, 10, 12, 16, 2, 63, 21, 18, 2, 5, 4, 3, 1, 3, 8, 10, 10, 7, 2, 12, 9, 4, 5, 6, 19, 12, 14, 4, 5, 10, 8, 15, 4, 67, 2, 3, 41, 7, 4, 14, 5, 5, 17, 4, 10, 24, 27, 4, 14, 20, 12, 5, 22, 8, 22, 7, 3, 13, 5, 7, 8, 7, 14, 8, 4, 2, 7, 17, 1]",35121
3,"[18, 17, 4, 7, 7, 8, 20, 23, 9, 65, 17, 28, 7, 8, 8, 9, 7, 3, 11, 8, 12, 9, 4, 15, 9, 12, 6, 11, 49, 16, 15, 8, 9, 10, 8, 27, 3, 111, 3, 6, 47, 12, 12, 28, 13, 10, 24, 4, 9, 33, 27, 4, 19, 12, 13, 6, 22, 17, 36, 11, 7, 20, 6, 11, 13, 9, 22, 13, 8, 5, 11, 22, 2]","[0, 4, 1, 0, 0, 1, 2, 3, 0, 28, 1, 1, 0, 2, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 8, 0, 0, 0, 2, 0, 0, 4, 0, 80, 0, 0, 13, 2, 0, 3, 0, 0, 2, 0, 0, 3, 6, 1, 2, 1, 0, 0, 2, 2, 8, 1, 0, 3, 0, 2, 2, 0, 3, 1, 1, 0, 0, 6, 0]","[559, 532, 138, 228, 241, 267, 620, 731, 307, 1998, 527, 877, 208, 263, 273, 274, 216, 114, 339, 258, 382, 279, 129, 481, 291, 391, 199, 332, 1507, 497, 474, 248, 276, 310, 254, 827, 117, 3421, 103, 180, 1450, 368, 379, 848, 397, 313, 749, 120, 285, 995, 843, 151, 600, 379, 388, 203, 677, 537, 1109, 352, 219, 625, 194, 356, 414, 288, 693, 415, 250, 169, 360, 696, 71]","[11, 11, 5, 2, 5, 3, 9, 10, 1, 39, 13, 18, 8, 7, 3, 6, 5, 2, 5, 5, 15, 6, 1, 5, 6, 3, 2, 7, 29, 7, 8, 4, 6, 5, 8, 19, 0, 60, 5, 6, 31, 6, 5, 23, 7, 4, 16, 6, 8, 22, 16, 3, 8, 4, 16, 9, 19, 11, 21, 10, 7, 16, 5, 6, 6, 4, 5, 10, 3, 2, 1, 15, 0]",35561
4,"[18, 17, 4, 7, 8, 8, 20, 24, 10, 66, 17, 29, 6, 8, 9, 9, 7, 3, 11, 8, 12, 9, 4, 16, 9, 13, 6, 11, 50, 16, 15, 8, 9, 10, 8, 27, 3, 114, 3, 6, 48, 12, 12, 28, 13, 10, 24, 4, 9, 33, 28, 5, 20, 12, 12, 6, 22, 17, 36, 11, 7, 20, 6, 11, 13, 9, 23, 13, 8, 5, 12, 23, 2]","[0, 3, 0, 0, 0, 0, 5, 6, 0, 33, 4, 4, 0, 0, 1, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 2, 0, 0, 13, 0, 0, 0, 0, 1, 0, 4, 0, 89, 0, 1, 14, 2, 0, 4, 0, 0, 2, 0, 1, 4, 5, 0, 2, 2, 2, 0, 3, 2, 8, 1, 0, 1, 0, 3, 1, 0, 9, 1, 2, 0, 1, 5, 0]","[564, 542, 138, 234, 243, 269, 636, 746, 315, 2024, 535, 898, 208, 261, 280, 283, 216, 112, 350, 259, 388, 281, 131, 488, 292, 399, 200, 337, 1545, 505, 479, 252, 281, 314, 260, 838, 116, 3487, 105, 185, 1479, 376, 387, 855, 406, 317, 763, 122, 287, 1017, 846, 153, 605, 385, 392, 201, 684, 545, 1118, 355, 221, 627, 192, 365, 413, 292, 710, 429, 250, 170, 374, 709, 72]","[13, 5, 3, 1, 4, 5, 7, 12, 4, 41, 12, 10, 4, 6, 3, 2, 6, 4, 2, 7, 7, 6, 2, 9, 6, 3, 6, 4, 22, 8, 9, 3, 1, 8, 2, 15, 3, 54, 1, 2, 18, 4, 4, 23, 4, 5, 8, 2, 7, 15, 21, 3, 11, 8, 10, 5, 12, 10, 23, 5, 5, 13, 6, 3, 9, 4, 12, 3, 6, 5, 1, 12, 1]",36113
5,"[18, 18, 4, 7, 8, 8, 21, 24, 10, 67, 17, 29, 6, 8, 9, 9, 7, 3, 11, 8, 12, 9, 4, 16, 9, 13, 6, 11, 51, 16, 15, 8, 9, 10, 8, 27, 3, 116, 3, 6, 49, 12, 12, 28, 13, 10, 25, 4, 9, 33, 28, 5, 20, 12, 13, 6, 22, 18, 37, 11, 7, 20, 6, 12, 13, 9, 23, 14, 8, 5, 12, 23, 2]","[0, 2, 1, 0, 0, 1, 4, 5, 0, 31, 1, 0, 0, 2, 1, 2, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0, 1, 11, 1, 0, 0, 2, 1, 1, 3, 0, 88, 0, 3, 15, 1, 0, 3, 2, 0, 0, 0, 0, 5, 6, 1, 2, 2, 1, 0, 1, 1, 15, 1, 0, 3, 0, 1, 2, 0, 8, 1, 1, 0, 0, 5, 0]","[574, 552, 141, 239, 250, 275, 644, 765, 316, 2063, 530, 914, 210, 269, 285, 288, 221, 113, 356, 263, 384, 285, 130, 500, 295, 403, 197, 340, 1567, 513, 480, 258, 290, 318, 265, 856, 116, 3554, 107, 190, 1502, 382, 391, 863, 415, 320, 775, 121, 288, 1036, 859, 155, 618, 388, 396, 205, 694, 556, 1139, 360, 221, 650, 196, 370, 420, 299, 716, 436, 253, 172, 376, 715, 73]","[8, 7, 2, 2, 3, 4, 12, 6, 6, 32, 18, 9, 3, 3, 4, 3, 3, 1, 4, 4, 12, 4, 4, 3, 6, 9, 7, 8, 23, 9, 10, 4, 2, 5, 4, 9, 2, 54, 1, 3, 33, 5, 6, 20, 5, 7, 12, 5, 6, 15, 20, 3, 9, 9, 10, 3, 11, 4, 22, 7, 5, 3, 2, 7, 9, 3, 16, 4, 5, 2, 7, 14, 0]",36676
