4, 67, 1236, 0
4, 68, 1347, -5
4, 69, 1077, 0
4, 70, 178, 0
4, 71, 267, 5
4, 72, 405, -10
4, 73, 1526, -2
5, 6, 612, 0
5, 7, 475, 4
5, 8, 591, 3
5, 9, 1119, 0
5, 10, 1421, -2
5, 11, 588, 1
5, 12, 1075, 1
5, 13, 1117, 0
5, 14, 339, -4
5, 15, 1651, 0
5, 16, 714, -2
5, 17, 1558, -1
5, 18, 1484, 1
5, 19, 286, 3
5, 20, 228, 0
5, 21, 1585, -6
5, 22, 1800, -1
5, 23, 1246, -1
5, 24, 1336, 7
5, 25, 735, 1
5, 26, 1266, -6
5, 27, 1508, 1
5, 28, 1248, -3
5, 29, 747, 11
5, 30, 977, 16
5, 31, 1512, -1
5, 32, 1809, 3
5, 33, 731, 1
5, 34, 1181, -1
5, 35, 681, -1
5, 36, 1160, 4
5, 37, 672, 5
5, 38, 658, 22
5, 39, 293, 0
5, 40, 1322, 0
5, 41, 353, -14
5, 42, 1169, 9
5, 43, 1455, 1
5, 44, 1681, 7
5, 45, 1141, -5
5, 46, 1098, -2
5, 47, 1815, -2
5, 48, 734, -1
5, 49, 522, 3
5, 50, 639, 24
5, 51, 1547, 3
5, 52, 1034, -5
5, 53, 1751, -2
5, 54, 359, -5
5, 55, 1489, -3
5, 56, 992, -7
5, 57, 540, -3
5, 58, 844, 0
5, 59, 593, 6
5, 60, 895, 7
5, 61, 834, -1
5, 62, 851, -2
5, 63, 543, -3
5, 64, 946, -3
5, 65, 928, 1
5, 66, 1969, 3
5, 67, 559, 1
5, 68, 610, -2
5, 69, 606, -4
5, 70, 1709, 1
5, 71, 1573, 0
5, 72, 1351, -1
5, 73, 663, 0
6, 7, 1063, 5
6, 8, 283, -6
6, 9, 1044, 28
6, 10, 1256, 1
6, 11, 251, -12
6, 12, 1067, -2
6, 13, 824, -16
6, 14, 798, -7
6, 15, 1387, 10
6, 16, 829, -6
6, 17, 1226, -1
6, 18, 1010, -4
6, 19, 732, 4
6, 20, 486, 6
6, 21, 1431, -1
6, 22, 1572, 5
6, 23, 1000, -4
6, 24, 1139, 3
6, 25, 1319, -21
6, 26, 879, 8
6, 27, 1179, -5
6, 28, 1042, -4
6, 29, 189, -17
6, 30, 1110, 2
6, 31, 988, -1
6, 32, 1580, -16
6, 33, 702, -7
6, 34, 952, -3
6, 35, 1245, 3
6, 36, 1759, 8
6, 37, 790, 0
6, 38, 1201, -46
6, 39, 346, -6
6, 40, 1183, -5
6, 41, 866, 15
6, 42, 1001, -8
6, 43, 1106, -3
6, 44, 1130, -3
6, 45, 1105, -3
6, 46, 1706, -2
6, 47, 1587, 1
6, 48, 130, 4
6, 49, 426, -5
6, 50, 1168, -17
6, 51, 1037, -12
6, 52, 518, -12
6, 53, 1509, -10
6, 54, 808, 5
6, 55, 963, -9
6, 56, 1116, -6
6, 57, 1069, 3
6, 58, 1442, -24
6, 59, 1103, -43
6, 60, 1485, -6
6, 61, 1428, -5
6, 62, 1436, -3
6, 63, 572, 2
6, 64, 641, 3
6, 65, 784, 2
6, 66, 1764, 4
6, 67, 241, -3
6, 68, 75, 3
6, 69, 485, -3
6, 70, 1391, 2
6, 71, 1234, 0
6, 72, 1227, 7
6, 73, 126, 0
7, 8, 1067, -3
7, 9, 1504, 9
7, 10, 1820, -1
7, 11, 1064, -18
7, 12, 1435, 2
7, 13, 1569, -26
7, 14, 603, -3
7, 15, 2075, -7
7, 16, 1072, -3
7, 17, 2005, -9
7, 18, 1958, -9
7, 19, 602, -6
7, 20, 588, -7
7, 21, 1972, -3
7, 22, 2207, 2
7, 23, 1680, -4
7, 24, 1750, 1
7, 25, 260, -28
7, 26, 1730, -6
7, 27, 1955, -2
7, 28, 1671, -11
7, 29, 1215, -17
7, 30, 1277, -9
7, 31, 1988, -3
7, 32, 2217, -3
7, 33, 1145, -2
7, 34, 1614, -1
7, 35, 217, -14
7, 36, 853, 5
7, 37, 1038, 2
7, 38, 223, -32
7, 39, 768, -7
7, 40, 1717, -6
7, 41, 243, 12
7, 42, 1584, -10
7, 43, 1909, 0
7, 44, 2156, -5
7, 45, 1507, -5
7, 46, 751, -6
7, 47, 2223, 7
7, 48, 1172, 3
7, 49, 985, -12
7, 50, 232, -11
7, 51, 2022, -1
7, 52, 1509, -16
7, 53, 2166, -18
7, 54, 338, 4
7, 55, 1965, -17
7, 56, 1295, -2
7, 57, 179, 12
7, 58, 380, -27
7, 59, 240, -45
7, 60, 423, -2
7, 61, 364, -22
7, 62, 376, 6
7, 63, 973, -3
7, 64, 1407, -8
7, 65, 1354, 0
7, 66, 2362, -9
7, 67, 1035, -10
7, 68, 1073, -3
7, 69, 1062, 1
7, 70, 2149, 1
7, 71, 2021, 9
7, 72, 1738, 7
7, 73, 1086, 3
8, 9, 765, -8
8, 10, 995, -7
8, 11, 31, 15
8, 12, 784, -1
8, 13, 592, -12
8, 14, 647, -2
8, 15, 1159, -3
8, 16, 560, -9
8, 17, 1023, -5
8, 18, 895, -1
8, 19, 590, -6
8, 20, 572, 2
8, 21, 1171, -4
8, 22, 1334, 3
8, 23, 757, -9
8, 24, 884, -2
8, 25, 1326, 5
8, 26, 698, -9
8, 27, 973, -8
8, 28, 787, -3
8, 29, 240, -12
8, 30, 833, -1
8, 31, 922, 3
8, 32, 1343, -2
8, 33, 420, -9
8, 34, 701, -11
8, 35, 1272, 1
8, 36, 1644, -1
8, 37, 524, -6
8, 38, 1244, 52
8, 39, 304, 1
8, 40, 916, -5
8, 41, 919, 13
8, 42, 735, -3
8, 43, 909, -3
8, 44, 1094, 2
8, 45, 823, -1
8, 46, 1613, -4
8, 47, 1349, 8
8, 48, 383, 0
8, 49, 170, -5
8, 50, 1220, -8
8, 51, 955, -11
8, 52, 448, -5
8, 53, 1274, -5
8, 54, 888, 2
8, 55, 899, -4
8, 56, 838, 2
8, 57, 1119, 10
8, 58, 1429, 13
8, 59, 1166, -12
8, 60, 1484, 0
8, 61, 1422, 4
8, 62, 1441, 1
8, 63, 314, 2
8, 64, 405, -3
8, 65, 508, 2
8, 66, 1522, -1
8, 67, 50, 10
8, 68, 210, 4
8, 69, 206, 2
8, 70, 1184, 0
8, 71, 1034, 1
8, 72, 958, 0
8, 73, 410, 2
9, 10, 320, -2
9, 11, 796, -21
9, 12, 117, 1
9, 13, 396, 14
9, 14, 902, -10
9, 15, 603, -9
9, 16, 432, -6
9, 17, 626, -3
9, 18, 866, -7
9, 19, 902, 7
9, 20, 1230, -12
9, 21, 469, -6
9, 22, 707, 4
9, 23, 317, -7
9, 24, 282, 4
9, 25, 1727, -13
9, 26, 585, -5
9, 27, 587, 6
9, 28, 251, 22
9, 29, 929, -40
9, 30, 358, 18
9, 31, 1010, -5
9, 32, 717, -19
9, 33, 395, -8
9, 34, 277, -1
9, 35, 1719, -13
9, 36, 1700, 15
9, 37, 465, -6
9, 38, 1723, -82
9, 39, 951, -5
9, 40, 215, -7
9, 41, 1466, -70
9, 42, 167, -9
9, 43, 592, -2
9, 44, 1195, -12
9, 45, 80, -3
9, 46, 1734, 2
9, 47, 722, -24
9, 48, 1122, -10
9, 49, 674, -10
9, 50, 1719, -43
9, 51, 988, -24
9, 52, 824, -7
9, 53, 673, -14
9, 54, 1478, -25
9, 55, 1003, -27
9, 56, 344, -12
9, 57, 1628, -24
9, 58, 1773, -10
9, 59, 1690, -22
9, 60, 1847, 0
9, 61, 1782, -9
9, 62, 1821, -15
9, 63, 586, -1
9, 64, 473, -4
9, 65, 261, -10
9, 66, 858, 4
9, 67, 813, -23
9, 68, 969, -10
9, 69, 588, 0
9, 70, 719, -14
9, 71, 646, 7
9, 72, 234, -5
9, 73, 1170, 0
10, 11, 1023, 14
10, 12, 413, 0
10, 13, 456, -6
10, 14, 1220, -13
10, 15, 300, 5
10, 16, 751, -3
10, 17, 401, -3
10, 18, 767, -3
10, 19, 1218, -7
10, 20, 1511, -6
10, 21, 176, 3
10, 22, 388, 5
10, 23, 277, 3
10, 24, 123, 7
10, 25, 2047, -1
10, 26, 549, -6
10, 27, 383, 7
10, 28, 216, 6
10, 29, 1108, -3
10, 30, 644, 3
10, 31, 933, -1
10, 32, 398, 0
10, 33, 690, 3
10, 34, 308, -4
10, 35, 2036, 1
10, 36, 2001, -3
10, 37, 783, -5
10, 38, 2038, 26
10, 39, 1226, 3
10, 40, 104, 1
10, 41, 1772, -12
10, 42, 261, 4
10, 43, 429, -7
10, 44, 1094, 6
10, 45, 340, -4
10, 46, 2042, -5
10, 47, 403, -8
10, 48, 1308, -1
10, 49, 942, 5
10, 50, 2033, 23
10, 51, 890, -3
10, 52, 912, 5
10, 53, 354, -8
10, 54, 1778, -6
10, 55, 934, -9
10, 56, 627, -3
10, 57, 1940, 4
10, 58, 2093, 7
10, 59, 2001, 13
10, 60, 2167, -2
10, 61, 2102, 7
10, 62, 2141, 2
10, 63, 879, -1
10, 64, 620, 0
10, 65, 503, 1
10, 66, 547, 6
10, 67, 1046, 10
10, 68, 1181, -7
10, 69, 851, 7
10, 70, 440, 1
10, 71, 422, 5
10, 72, 103, -4
10, 73, 1375, -2
11, 12, 816, -3
11, 13, 615, -31
11, 14, 660, -9
11, 15, 1182, 2
11, 16, 590, -1
11, 17, 1043, -1
11, 18, 903, -8
11, 19, 602, -22
11, 20, 557, 5
11, 21, 1199, -1
11, 22, 1359, -3
11, 23, 782, -13
11, 24, 911, 0
11, 25, 1324, 14
11, 26, 714, -9
11, 27, 994, -13
11, 28, 814, -11
11, 29, 217, -22
11, 30, 863, -13
11, 31, 924, -10
11, 32, 1367, -5
11, 33, 451, -6
11, 34, 728, -7
11, 35, 1267, 5
11, 36, 1655, 19
11, 37, 553, -3
11, 38, 1238, -101
11, 39, 297, 3
11, 40, 944, -16
11, 41, 910, 18
11, 42, 764, -9
11, 43, 928, -3
11, 44, 1094, -19
11, 45, 854, 1
11, 46, 1622, -10
11, 47, 1374, 5
11, 48, 352, 4
11, 49, 195, -20
11, 50, 1212, -20
11, 51, 960, -4
11, 52, 446, -47
11, 53, 1299, -19
11, 54, 876, 8
11, 55, 901, -22
11, 56, 869, -12
11, 57, 1111, 3
11, 58, 1429, 21
11, 59, 1157, -28
11, 60, 1483, 7
11, 61, 1421, 12
11, 62, 1439, 3
11, 63, 341, 4
11, 64, 428, -3
11, 65, 538, -1
11, 66, 1547, -1
11, 67, 29, 25
11, 68, 178, 12
11, 69, 236, 2
11, 70, 1205, 2
11, 71, 1054, 2
11, 72, 987, 4
11, 73, 378, 0
12, 13, 497, 3
12, 14, 832, -1
12, 15, 707, 3
12, 16, 366, 1
12, 17, 742, 0
12, 18, 978, 0
12, 19, 839, -3
12, 20, 1205, -2
12, 21, 541, -1
12, 22, 794, 1
12, 23, 433, 0
12, 24, 394, -2
12, 25, 1651, -2
12, 26, 694, -6
12, 27, 704, -7
12, 28, 369, 4
12, 29, 971, 8
12, 30, 242, -1
12, 31, 1119, -1
12, 32, 804, -3
12, 33, 380, 1
12, 34, 390, 0
12, 35, 1648, -2
12, 36, 1592, -1
12, 37, 405, 1
12, 38, 1657, 7
12, 39, 935, 0
12, 40, 311, -4
12, 41, 1414, 6
12, 42, 283, -4
12, 43, 709, -7
12, 44, 1306, 7
12, 45, 73, -3
12, 46, 1629, -3
12, 47, 809, -2
12, 48, 1155, -1
12, 49, 671, -1
12, 50, 1656, -5
12, 51, 1099, -8
12, 52, 901, -4
12, 53, 767, -4
12, 54, 1434, -4
12, 55, 1110, 1
12, 56, 227, 2
12, 57, 1568, -1
12, 58, 1689, 1
12, 59, 1631, -9
12, 60, 1764, 0
12, 61, 1700, -2
12, 62, 1740, -3
12, 63, 563, -1
12, 64, 544, 1
12, 65, 310, 0
12, 66, 931, 1
12, 67, 830, -2
12, 68, 993, 1
12, 69, 592, 1
12, 70, 830, -2
12, 71, 763, -2
12, 72, 315, -3
12, 73, 1194, 0
13, 14, 1015, -3
13, 15, 567, 3
13, 16, 617, 4
13, 17, 441, -2
13, 18, 499, -3
13, 19, 988, 3
13, 20, 1154, 8
13, 21, 625, 6
13, 22, 748, 4
13, 23, 181, -12
13, 24, 333, -3
13, 25, 1818, 6
13, 26, 210, -10
13, 27, 390, -4
13, 28, 242, 0
13, 29, 662, 52
13, 30, 704, 5
13, 31, 626, 7
13, 32, 756, 5
13, 33, 458, -1
13, 34, 152, -10
13, 35, 1785, -1
13, 36, 1945, 8
13, 37, 623, 2
13, 38, 1772, 118
13, 39, 870, 5
13, 40, 412, 7
13, 41, 1468, 12
13, 42, 252, -1
13, 43, 339, 4
13, 44, 817, 5
13, 45, 476, -4
13, 46, 1954, 0
13, 47, 763, 0
13, 48, 862, 1
13, 49, 596, 16
13, 50, 1756, 44
13, 51, 614, 8
13, 52, 461, -7
13, 53, 685, -5
13, 54, 1454, 6
13, 55, 616, 3
13, 56, 695, 7
13, 57, 1657, 6
13, 58, 1894, 11
13, 59, 1711, 55
13, 60, 1960, 2
13, 61, 1895, 3
13, 62, 1925, 1
13, 63, 598, -1
13, 64, 187, 3
13, 65, 264, 3
13, 66, 940, 4
13, 67, 642, 21
13, 68, 752, 18
13, 69, 511, 6
13, 70, 596, 0
13, 71, 455, -3
13, 72, 462, 3
13, 73, 936, -1
14, 15, 1484, -4
14, 16, 469, -3
14, 17, 1436, 3
14, 18, 1459, -4
14, 19, 67, 3
14, 20, 557, 2
14, 21, 1369, 0
14, 22, 1608, 0
14, 23, 1101, 1
14, 24, 1157, 6
14, 25, 826, 2
14, 26, 1199, 10
14, 27, 1387, 5
14, 28, 1083, -2
14, 29, 869, 10
14, 30, 684, -9
14, 31, 1525, -3
14, 32, 1618, -1
14, 33, 564, 1
14, 34, 1036, -12
14, 35, 817, 0
14, 36, 997, 3
14, 37, 437, 0
14, 38, 825, 14
14, 39, 457, -1
14, 40, 1117, 6
14, 41, 611, -4
14, 42, 993, -4
14, 43, 1350, 3
14, 44, 1710, -5
14, 45, 904, -2
14, 46, 974, -6
14, 47, 1624, 10
14, 48, 929, 2
14, 49, 501, 3
14, 50, 826, 7
14, 51, 1544, -7
14, 52, 1079, 0
14, 53, 1570, -5
14, 54, 655, 4
14, 55, 1505, 8
14, 56, 701, -1
14, 57, 742, 0
14, 58, 885, 2
14, 59, 806, 7
14, 60, 955, 2
14, 61, 890, 2
14, 62, 924, -15
14, 63, 425, 2
14, 64, 878, 1
14, 65, 775, 4
14, 66, 1759, 2
14, 67, 641, 5
14, 68, 764, 9
14, 69, 547, -3
14, 70, 1570, 0
14, 71, 1453, 0
14, 72, 1136, -5
14, 73, 887, 0
15, 16, 1023, 3
15, 17, 223, 0
15, 18, 649, -2
15, 19, 1474, -3
15, 20, 1711, -5
15, 21, 281, 0
15, 22, 196, -1
15, 23, 407, -2
15, 24, 328, 2
15, 25, 2311, -2
15, 26, 544, -7
15, 27, 247, -2
15, 28, 404, 0
15, 29, 1217, 6
15, 30, 943, 2
15, 31, 817, 2
15, 32, 201, 2
15, 33, 930, -3
15, 34, 470, -4
15, 35, 2292, -2
15, 36, 2299, -1
15, 37, 1049, 2
15, 38, 2288, 21
15, 39, 1425, 4
15, 40, 396, 1
15, 41, 2004, 1
15, 42, 491, 7
15, 43, 328, -3
15, 44, 941, -7
15, 45, 637, 4
15, 46, 2336, -6
15, 47, 208, -4
15, 48, 1414, 1
15, 49, 1143, 7
15, 50, 2278, 6
15, 51, 758, 2
15, 52, 955, -4
15, 53, 125, 4
15, 54, 1999, -2
15, 55, 826, 2
15, 56, 926, 3
15, 57, 2183, -7
15, 58, 2366, 1
15, 59, 2241, 21
15, 60, 2438, 3
15, 61, 2373, 4
15, 62, 2409, 3
15, 63, 1109, 1
15, 64, 754, 1
15, 65, 723, -2
15, 66, 391, 0
15, 67, 1209, 3
15, 68, 1317, -5
15, 69, 1053, 3
15, 70, 157, 0
15, 71, 233, -4
15, 72, 403, 1
15, 73, 1495, 1
16, 17, 999, -1
16, 18, 1107, -7
16, 19, 473, -1
16, 20, 862, 1
16, 21, 899, 0
16, 22, 1140, 0
16, 23, 660, -3
16, 24, 695, 3
16, 25, 1295, 3
16, 26, 823, 2
16, 27, 952, 1
16, 28, 629, 1
16, 29, 791, 16
16, 30, 290, 1
16, 31, 1211, -3
16, 32, 1150, 3
16, 33, 184, -2
16, 34, 597, 12
16, 35, 1287, 2
16, 36, 1329, -1
16, 37, 44, -6
16, 38, 1293, 11
16, 39, 614, 2
16, 40, 648, 0
16, 41, 1049, 2
16, 42, 535, 2
16, 43, 929, -1
16, 44, 1403, 3
16, 45, 436, 2
16, 46, 1344, 1
16, 47, 1155, -5
16, 48, 941, -2
16, 49, 402, -3
16, 50, 1290, 5
16, 51, 1213, -7
16, 52, 853, 2
16, 53, 1103, 3
16, 54, 1071, 2
16, 55, 1195, 0
16, 56, 300, 0
16, 57, 1202, 2
16, 58, 1344, 3
16, 59, 1264, 1
16, 60, 1416, -2
16, 61, 1352, 0
16, 62, 1389, -8
16, 63, 259, 2
16, 64, 541, 5
16, 65, 353, 5
16, 66, 1289, -3
16, 67, 592, 2
16, 68, 763, 0
16, 69, 357, 0
16, 70, 1121, -1
16, 71, 1018, -4
16, 72, 666, -6
16, 73, 952, 1
17, 18, 426, 9
17, 19, 1416, 2
17, 20, 1592, 2
17, 21, 465, 0
17, 22, 413, 2
17, 23, 338, -4
17, 24, 353, -2
17, 25, 2251, 2
17, 26, 352, 1
17, 27, 50, 1
17, 28, 379, 2
17, 29, 1047, 25
17, 30, 984, -6
17, 31, 594, -1
17, 32, 417, 1
17, 33, 871, 0
17, 34, 402, -4
17, 35, 2222, 6
17, 36, 2316, 3
17, 37, 1016, -1
17, 38, 2211, 25
17, 39, 1309, 5
17, 40, 463, -2
17, 41, 1909, 2
17, 42, 473, -3
17, 43, 122, -6
17, 44, 727, 4
17, 45, 682, -4
17, 46, 2340, -3
17, 47, 424, -3
17, 48, 1238, 2
17, 49, 1037, 1
17, 50, 2196, 14
17, 51, 538, -3
17, 52, 761, -4
17, 53, 341, -3
17, 54, 1895, -2
17, 55, 602, -1
17, 56, 969, 1
17, 57, 2098, -3
17, 58, 2321, 3
17, 59, 2152, 17
17, 60, 2389, 1
17, 61, 2324, 1
17, 62, 2355, 2
17, 63, 1032, 4
17, 64, 621, -4
17, 65, 660, 4
17, 66, 603, 2
17, 67, 1072, -5
17, 68, 1160, -2
17, 69, 952, 0
17, 70, 164, 0
17, 71, 21, 6
17, 72, 493, 9
17, 73, 1326, -1
18, 19, 1420, -3
18, 20, 1454, 2
18, 21, 874, 1
18, 22, 834, 4
18, 23, 556, -1
18, 24, 670, -2
18, 25, 2216, 4
18, 26, 289, 2
18, 27, 412, -4
18, 28, 633, 0
18, 29, 820, 4
18, 30, 1199, -3
18, 31, 169, -3
18, 32, 837, -1
18, 33, 935, -9
18, 34, 589, -3
18, 35, 2166, -4
18, 36, 2425, -6
18, 37, 1107, 1
18, 38, 2140, 33
18, 39, 1200, 1
18, 40, 788, -1
18, 41, 1814, -8
18, 42, 700, 3
18, 43, 343, -2
18, 44, 333, 0
18, 45, 942, 4
18, 46, 2423, 2
18, 47, 843, -8
18, 48, 979, 1
18, 49, 979, 0
18, 50, 2116, 4
18, 51, 125, -3
18, 52, 491, -1
18, 53, 763, 11
18, 54, 1778, -2
18, 55, 176, -1
18, 56, 1189, -5
18, 57, 2015, 1
18, 58, 2310, 12
18, 59, 2060, 17
18, 60, 2370, 4
18, 61, 2306, -1
18, 62, 2329, 9
18, 63, 1034, -4
18, 64, 583, -7
18, 65, 760, 8
18, 66, 1017, 1
18, 67, 933, 8
18, 68, 959, 2
18, 69, 915, -3
18, 70, 550, -1
18, 71, 416, 1
18, 72, 831, -2
18, 73, 1080, 3
19, 20, 497, -3
19, 21, 1371, -3
19, 22, 1605, 0
19, 23, 1084, 2
19, 24, 1148, -1
19, 25, 837, 3
